HIE 0.000732 0.004867 0.000931 0.001317 0.002408 0.002245 0.004545 0.004759 0.001965 0.003102 0.002873 0.000908 0.002128 0.006681 0.001699 0.003194 0.007281 0.001875 0.001246 0.000891 0.001132 0.007742 0.004648 0.005719 0.001299 0.003362 0.005426 0.003071 0.005915 0.002966 0.001841 0.001075 0.003158 0.005541 0.003568 0.003447 0.001394 0.002038 0.002011 0.004016 0.003453 0.005896 0.000966 0.002746 0.002619 0.005397 0.001452
ASN 0.004672 0.017220 0.021384 0.037947 0.027551 0.020161 0.023170 0.025365 0.029177 0.034278 0.024871 0.026026 0.033047 0.022026 0.027597 0.032961 0.025657 0.036447 0.023437 0.019207 0.025200 0.025356 0.033944 0.028483 0.025558 0.029097 0.024217 0.025644 0.026146 0.033022 0.029387 0.026620 0.028399 0.023207 0.026156 0.026814 0.022071 0.033012 0.025847 0.030860 0.038720 0.022590 0.019572 0.018601 0.032885 0.032291 0.030878
HIP 0.000421 0.003795 0.002924 0.006967 0.009078 0.006106 0.002522 0.003865 0.006448 0.007252 0.005280 0.004075 0.005009 0.005794 0.003857 0.006297 0.005527 0.007388 0.003413 0.004077 0.002301 0.004909 0.003277 0.004568 0.002796 0.003177 0.007986 0.004078 0.004552 0.005758 0.003389 0.004829 0.004287 0.006981 0.005806 0.007628 0.002273 0.004761 0.006874 0.006999 0.006290 0.006102 0.001413 0.002770 0.005753 0.003107 0.005430
VAL 0.152644 0.151507 0.151365 0.139705 0.133269 0.141299 0.143712 0.141163 0.145345 0.140394 0.138942 0.139181 0.143149 0.147989 0.144377 0.143282 0.136750 0.138310 0.144564 0.145009 0.146421 0.142931 0.137657 0.140600 0.147196 0.132482 0.133273 0.133842 0.138343 0.141792 0.146593 0.148298 0.139223 0.149552 0.145113 0.155773 0.152318 0.139380 0.146013 0.143397 0.125045 0.140227 0.141010 0.138411 0.153517 0.146075 0.144629
THR 0.011905 0.016054 0.015428 0.014417 0.014568 0.017186 0.015744 0.016012 0.019330 0.023078 0.023790 0.013289 0.018613 0.016724 0.011821 0.012255 0.018470 0.013683 0.014118 0.011786 0.015969 0.021130 0.017505 0.018260 0.011814 0.019821 0.020142 0.012109 0.019741 0.020127 0.016076 0.009604 0.018359 0.015788 0.018489 0.012948 0.017331 0.011308 0.010307 0.021864 0.022251 0.017512 0.015576 0.015729 0.009359 0.015482 0.014175
TRP 0.021455 0.021297 0.016272 0.012835 0.016591 0.018800 0.027187 0.026407 0.022798 0.011930 0.021649 0.019665 0.020507 0.019631 0.020994 0.019438 0.017697 0.022342 0.020085 0.021642 0.021005 0.014991 0.019440 0.016563 0.025387 0.022752 0.015452 0.018357 0.022129 0.018517 0.016459 0.022157 0.020372 0.020767 0.018902 0.020609 0.018343 0.017074 0.021510 0.020028 0.017878 0.024286 0.019005 0.021472 0.019405 0.023046 0.023378
PHE 0.037092 0.028902 0.022077 0.021669 0.020786 0.025950 0.031798 0.025826 0.023524 0.020390 0.025999 0.024686 0.024270 0.024470 0.024090 0.024514 0.023227 0.023367 0.022898 0.027556 0.026034 0.021513 0.022287 0.025157 0.027342 0.028513 0.023820 0.025138 0.023080 0.025095 0.024531 0.024634 0.021756 0.025424 0.023717 0.025687 0.027168 0.025862 0.023731 0.020740 0.024285 0.021248 0.028937 0.031424 0.023725 0.020015 0.023560
ALA 0.055413 0.057668 0.049721 0.058022 0.056893 0.051816 0.051105 0.047819 0.045722 0.051073 0.053049 0.052539 0.052322 0.049408 0.046446 0.044634 0.051877 0.056356 0.042559 0.058430 0.048688 0.046097 0.047851 0.046637 0.055360 0.056901 0.051291 0.050031 0.051382 0.047121 0.051212 0.055369 0.046230 0.051065 0.054027 0.056039 0.048849 0.051448 0.051032 0.046106 0.044884 0.052343 0.053859 0.058751 0.045824 0.047344 0.051931
MET 0.148717 0.057497 0.015039 0.009098 0.015464 0.016124 0.024428 0.017529 0.022143 0.019165 0.027090 0.015528 0.020814 0.016491 0.017609 0.022565 0.019116 0.013483 0.024128 0.023525 0.019381 0.015725 0.023387 0.015089 0.018745 0.029515 0.012943 0.021229 0.022034 0.025120 0.017090 0.016785 0.015238 0.018180 0.023855 0.021934 0.016589 0.019732 0.016303 0.021668 0.022081 0.018921 0.019364 0.018963 0.015471 0.020610 0.024608
LEU 0.189522 0.196112 0.198928 0.192372 0.197502 0.192111 0.187041 0.189013 0.195565 0.191505 0.178050 0.184008 0.183939 0.190058 0.187401 0.192451 0.188130 0.185338 0.190743 0.196523 0.176932 0.176002 0.173747 0.191568 0.198971 0.187122 0.194063 0.200062 0.188977 0.169477 0.197154 0.191785 0.182630 0.189778 0.186285 0.192296 0.205484 0.196735 0.199881 0.185872 0.183700 0.180517 0.196528 0.198001 0.193457 0.187472 0.188404
ARG 0.002239 0.016988 0.028703 0.026599 0.022323 0.019797 0.023093 0.031412 0.027760 0.021330 0.028013 0.027796 0.027114 0.023415 0.029687 0.022531 0.023997 0.021500 0.035027 0.030393 0.034536 0.023218 0.026460 0.023194 0.026238 0.030491 0.023008 0.026307 0.020719 0.027732 0.031713 0.029841 0.026081 0.024372 0.027427 0.021348 0.026983 0.027908 0.023123 0.022678 0.026743 0.030846 0.028835 0.020886 0.028304 0.026043 0.028799
TYR 0.004600 0.017933 0.030535 0.038328 0.032956 0.022952 0.025524 0.020265 0.027058 0.032357 0.028996 0.027666 0.031635 0.028747 0.026638 0.024873 0.025019 0.026814 0.028854 0.028430 0.022882 0.028401 0.027260 0.030877 0.026929 0.027641 0.021042 0.031104 0.030978 0.024916 0.022626 0.027685 0.034649 0.027929 0.025419 0.030552 0.018943 0.026723 0.031107 0.029338 0.024644 0.028584 0.027416 0.027567 0.030823 0.028018 0.028981
