ASN 0.014735 0.014136 0.026650 0.039278 0.107549 0.136220 0.088125 0.075489 0.068645 0.092801 0.089392 0.087220 0.079060 0.082455 0.094732 0.104143 0.083378 0.075966 0.078958 0.089552 0.093464 0.100201 0.080209 0.097244 0.083715 0.082469 0.081316 0.095677 0.091922 0.086647 0.079768 0.071257 0.097053 0.086636 0.082777 0.087968 0.086120 0.090422 0.087852 0.097991 0.089965 0.075194 0.082507 0.088080 0.094756 0.081812 0.088740
HIP 0.005699 0.010367 0.013106 0.021755 0.025174 0.028956 0.022253 0.015785 0.017493 0.016609 0.020839 0.018691 0.022003 0.021266 0.020561 0.024875 0.016301 0.024696 0.018294 0.021325 0.018986 0.016922 0.019100 0.017655 0.020120 0.021299 0.016615 0.020763 0.019510 0.019939 0.022478 0.017862 0.015111 0.022139 0.024126 0.019439 0.019543 0.018127 0.021554 0.018007 0.020901 0.023187 0.018943 0.019796 0.020169 0.015316 0.024294
VAL 0.066795 0.051485 0.028947 0.012128 0.010641 0.012682 0.021926 0.024145 0.014111 0.009896 0.015806 0.015357 0.021391 0.013908 0.019658 0.014747 0.015883 0.010437 0.020230 0.017134 0.018092 0.019393 0.014392 0.013281 0.015067 0.022361 0.013188 0.011208 0.014762 0.013116 0.015772 0.016790 0.015172 0.013721 0.011983 0.014753 0.016942 0.018517 0.016729 0.016352 0.015744 0.015331 0.012239 0.014907 0.015737 0.020912 0.014908
THR 0.021959 0.038008 0.078185 0.058268 0.033351 0.032782 0.031219 0.037325 0.026455 0.025292 0.030369 0.028863 0.030542 0.034718 0.027564 0.029088 0.036859 0.035231 0.027650 0.028091 0.029069 0.027673 0.031913 0.030772 0.025975 0.028241 0.035344 0.027372 0.028768 0.029752 0.031204 0.032839 0.024830 0.035983 0.032966 0.037368 0.029230 0.031441 0.033781 0.028236 0.030158 0.026191 0.033745 0.024921 0.025727 0.030641 0.030335
TRP 0.001036 0.004144 0.015400 0.047285 0.029446 0.007381 0.006507 0.007290 0.014590 0.019315 0.012586 0.013329 0.009160 0.013836 0.014996 0.017005 0.010635 0.013232 0.014885 0.010959 0.014757 0.010685 0.010621 0.012484 0.010906 0.010280 0.019912 0.013155 0.008732 0.016122 0.011908 0.011370 0.011392 0.014004 0.012886 0.008072 0.012428 0.013178 0.014079 0.013285 0.010306 0.017433 0.011954 0.012468 0.012914 0.012619 0.015857
PHE 0.001698 0.002914 0.006365 0.030524 0.016742 0.004312 0.005520 0.004119 0.008693 0.009852 0.002736 0.002422 0.004589 0.003499 0.004802 0.007454 0.002666 0.003337 0.005552 0.003625 0.007820 0.006820 0.006077 0.005447 0.004118 0.004920 0.006551 0.006886 0.005090 0.003669 0.004695 0.005609 0.007640 0.004566 0.005812 0.006248 0.004220 0.007305 0.004265 0.004430 0.003520 0.004106 0.004782 0.004792 0.006817 0.004337 0.006210
ALA 0.008714 0.022584 0.032632 0.017291 0.010065 0.009051 0.015253 0.013302 0.016938 0.014483 0.013970 0.015832 0.014044 0.015180 0.017428 0.010432 0.013052 0.015890 0.012753 0.013040 0.013666 0.015259 0.014721 0.013793 0.013792 0.011412 0.020215 0.019434 0.015246 0.014410 0.013687 0.015874 0.011923 0.015246 0.012712 0.018147 0.011969 0.014281 0.014424 0.013297 0.015221 0.014040 0.023517 0.014177 0.007904 0.013164 0.012298
MET 0.163627 0.072268 0.020196 0.004789 0.005979 0.042427 0.037561 0.017748 0.009865 0.006672 0.010629 0.040306 0.024799 0.012280 0.012577 0.007787 0.018157 0.024355 0.014952 0.017153 0.010054 0.021711 0.017978 0.011235 0.015980 0.016322 0.019675 0.010711 0.020495 0.019398 0.014473 0.016166 0.011057 0.012482 0.018474 0.022367 0.017245 0.017371 0.012111 0.006700 0.020153 0.028256 0.015866 0.013478 0.016875 0.011257 0.017050
LEU 0.335182 0.290076 0.184394 0.083896 0.086369 0.101908 0.135611 0.107152 0.082388 0.076865 0.095138 0.100156 0.106061 0.087082 0.083021 0.082517 0.107265 0.092759 0.100399 0.092648 0.088713 0.094097 0.093892 0.086986 0.105748 0.096829 0.083358 0.095129 0.098850 0.092278 0.095600 0.096398 0.111057 0.091350 0.092816 0.083684 0.098611 0.096862 0.078411 0.109055 0.099892 0.103370 0.079544 0.082874 0.095191 0.107098 0.093865
ARG 0.039944 0.044813 0.042507 0.038140 0.048956 0.059705 0.069070 0.098328 0.101475 0.104071 0.100920 0.094450 0.088358 0.091528 0.100545 0.093000 0.098526 0.087680 0.086233 0.079547 0.102640 0.099834 0.106566 0.084858 0.092366 0.098170 0.096317 0.095430 0.089907 0.092218 0.087913 0.082676 0.098137 0.104262 0.100615 0.081527 0.101803 0.096216 0.093619 0.082736 0.096999 0.101062 0.095749 0.092730 0.085485 0.097896 0.088162
TYR 0.005556 0.003557 0.006144 0.006657 0.011611 0.017610 0.019687 0.011460 0.009554 0.011696 0.008302 0.013500 0.016033 0.010594 0.008633 0.008382 0.014508 0.026891 0.011127 0.007631 0.011127 0.013123 0.015600 0.011711 0.012467 0.014187 0.007686 0.008690 0.015375 0.017695 0.010485 0.013817 0.004164 0.016955 0.020078 0.017950 0.011891 0.008868 0.013533 0.009688 0.008050 0.015400 0.012661 0.011397 0.011909 0.011576 0.014665
