HIP 0.000568 0.005709 0.005402 0.004983 0.006385 0.003866 0.005723 0.003673 0.003811 0.004900 0.004875 0.009834 0.005268 0.002897 0.002965 0.005128 0.006214 0.004252 0.004530 0.004029 0.003022 0.005821 0.005588 0.003817 0.007892 0.004253 0.005481 0.002268 0.004166 0.006954 0.004663 0.004349 0.004806 0.004805 0.005411 0.006592 0.007836 0.002138 0.004503 0.003223 0.005003 0.003706 0.004461 0.003601 0.007127 0.006397 0.006152
VAL 0.148408 0.148250 0.145324 0.155144 0.141151 0.144499 0.131612 0.138618 0.140378 0.139829 0.144003 0.143951 0.139115 0.139563 0.142411 0.146805 0.146760 0.132254 0.137999 0.144670 0.138488 0.140173 0.142942 0.131056 0.149692 0.149107 0.135724 0.137574 0.140510 0.131913 0.131914 0.129321 0.153445 0.144930 0.149238 0.134559 0.138764 0.142331 0.142379 0.138885 0.152818 0.148338 0.151701 0.152545 0.138119 0.136748 0.135917
THR 0.012974 0.022346 0.013775 0.011632 0.017496 0.015537 0.017046 0.020220 0.015954 0.019326 0.011371 0.013320 0.016558 0.013080 0.017882 0.014147 0.016297 0.019062 0.014841 0.026920 0.012336 0.019523 0.014994 0.015214 0.009507 0.013114 0.015605 0.012547 0.014624 0.019954 0.016283 0.015285 0.006938 0.014885 0.012252 0.015960 0.017648 0.017885 0.022764 0.022131 0.012561 0.016139 0.016223 0.012938 0.014399 0.012301 0.018181
TRP 0.020591 0.020649 0.016468 0.018080 0.018638 0.017023 0.017234 0.018577 0.022045 0.021044 0.022073 0.020273 0.019019 0.021651 0.022960 0.018523 0.021454 0.019340 0.022708 0.020510 0.021000 0.018568 0.019833 0.017037 0.020280 0.017411 0.018209 0.023467 0.019284 0.015413 0.018876 0.023654 0.021745 0.016826 0.020198 0.021351 0.020763 0.021199 0.018152 0.018365 0.022820 0.017333 0.020291 0.017756 0.023021 0.018973 0.018982
PHE 0.037078 0.030702 0.022899 0.023752 0.023653 0.022694 0.023464 0.026575 0.024111 0.025908 0.026761 0.021573 0.024552 0.024329 0.023402 0.025349 0.020768 0.021912 0.022327 0.024505 0.026862 0.025198 0.020949 0.023137 0.025700 0.023771 0.023041 0.025923 0.030565 0.019414 0.026224 0.022197 0.025816 0.025019 0.025984 0.023918 0.027246 0.024561 0.023700 0.023116 0.024293 0.028839 0.025112 0.025149 0.024946 0.019559 0.022535
ALA 0.053115 0.055563 0.058538 0.055129 0.049068 0.041033 0.048270 0.055424 0.051469 0.054796 0.048434 0.049763 0.052165 0.055429 0.045896 0.053229 0.050731 0.054838 0.047723 0.052591 0.047864 0.047375 0.051216 0.056643 0.051120 0.052616 0.048266 0.053497 0.050280 0.045150 0.053734 0.059277 0.061284 0.047742 0.047918 0.050111 0.047507 0.053839 0.046942 0.053344 0.052152 0.052236 0.057618 0.055191 0.046678 0.047135 0.050240
MET 0.146656 0.058969 0.020543 0.005723 0.010828 0.021200 0.033585 0.022685 0.023160 0.015308 0.017405 0.015860 0.020287 0.020875 0.013800 0.027509 0.018898 0.023617 0.016113 0.019629 0.020249 0.020091 0.012293 0.025774 0.023219 0.022261 0.015825 0.014985 0.017603 0.028628 0.020023 0.020456 0.014437 0.019842 0.019198 0.024630 0.019637 0.015994 0.020825 0.017958 0.016978 0.021257 0.022348 0.022120 0.015328 0.019371 0.023028
LEU 0.183507 0.188688 0.207346 0.211739 0.192574 0.197480 0.180083 0.185426 0.182884 0.186023 0.192483 0.196452 0.195536 0.200125 0.196137 0.184315 0.178614 0.185394 0.189633 0.182812 0.193364 0.182038 0.180449 0.181604 0.194259 0.195753 0.191093 0.195762 0.185600 0.165998 0.188303 0.192101 0.206611 0.188422 0.186326 0.178175 0.181205 0.180468 0.183781 0.186405 0.184919 0.192110 0.191437 0.193677 0.192873 0.184817 0.183878
ARG 0.004239 0.010171 0.021338 0.031304 0.024222 0.022797 0.021861 0.025444 0.027796 0.030540 0.021237 0.030844 0.030303 0.024215 0.024219 0.020863 0.026496 0.027261 0.032888 0.023810 0.027344 0.019026 0.027695 0.027646 0.024673 0.027579 0.022939 0.025137 0.026145 0.021452 0.030952 0.030100 0.026818 0.020477 0.027192 0.023052 0.030984 0.030874 0.025120 0.022586 0.023853 0.028276 0.032190 0.025750 0.023720 0.026949 0.021162
TYR 0.008528 0.013409 0.020405 0.032051 0.038845 0.028224 0.024803 0.019686 0.029001 0.029937 0.029098 0.030723 0.025606 0.025085 0.025423 0.023612 0.032701 0.031162 0.023822 0.027789 0.025065 0.033370 0.031880 0.027868 0.020876 0.021614 0.032800 0.028208 0.029713 0.030684 0.024288 0.020673 0.026043 0.033025 0.028125 0.028126 0.027081 0.023419 0.029025 0.029666 0.024830 0.026289 0.026588 0.034065 0.027724 0.022354 0.022702
