HIE 0.001140 0.007639 0.005071 0.009307 0.010616 0.009901 0.022047 0.013416 0.013580 0.008358 0.016232 0.012641 0.016982 0.012218 0.013859 0.014304 0.011066 0.014619 0.013551 0.010015 0.014888 0.016666 0.011419 0.015669 0.016076 0.021735 0.006878 0.013330 0.013066 0.020506 0.010763 0.018177 0.013105 0.012249 0.013263 0.014561 0.015783 0.010838 0.014068 0.015281 0.015224 0.010402 0.011394 0.017246 0.015002 0.010852 0.012630
ASN 0.013965 0.021571 0.022022 0.036095 0.113856 0.153297 0.092862 0.068898 0.061770 0.100191 0.098015 0.083223 0.097972 0.093200 0.078435 0.084876 0.101083 0.115133 0.092046 0.068311 0.079139 0.126173 0.119725 0.069735 0.082826 0.108706 0.107658 0.092450 0.066109 0.089910 0.112070 0.105947 0.076679 0.091285 0.120082 0.093931 0.069625 0.092320 0.095293 0.108294 0.085474 0.093652 0.096887 0.077152 0.096555 0.088901 0.112716
HIP 0.002591 0.009569 0.020779 0.030283 0.015968 0.022205 0.030459 0.025531 0.011724 0.013138 0.020255 0.022181 0.024998 0.025834 0.025749 0.018319 0.019978 0.022270 0.022271 0.024463 0.024043 0.018536 0.013257 0.025900 0.022250 0.030982 0.010022 0.022945 0.017792 0.029627 0.013007 0.024401 0.018310 0.016891 0.021331 0.021019 0.020379 0.020403 0.015283 0.028497 0.018554 0.017311 0.019013 0.016692 0.022515 0.023793 0.021356
VAL 0.057882 0.054911 0.019009 0.006680 0.008690 0.014204 0.017959 0.011215 0.010719 0.008523 0.019985 0.017746 0.012674 0.008219 0.013806 0.022334 0.011056 0.007210 0.007345 0.014773 0.015794 0.015511 0.007338 0.016308 0.011579 0.011129 0.008231 0.014505 0.016181 0.010590 0.005395 0.013397 0.012979 0.013611 0.008027 0.009695 0.014289 0.010156 0.011627 0.011499 0.014520 0.008566 0.012835 0.014988 0.015149 0.014097 0.018144
THR 0.020038 0.044829 0.089232 0.057773 0.031297 0.023846 0.029999 0.033754 0.038081 0.033487 0.027672 0.025388 0.031671 0.028201 0.030778 0.024263 0.031636 0.025407 0.034035 0.030221 0.031396 0.025661 0.029338 0.031867 0.025305 0.033999 0.023974 0.024173 0.032151 0.034882 0.034395 0.025698 0.022308 0.032030 0.024625 0.033952 0.017929 0.026035 0.044423 0.031681 0.016249 0.041206 0.028759 0.045098 0.021927 0.027701 0.025405
TRP 0.002319 0.002870 0.020597 0.028991 0.022977 0.006451 0.010092 0.012966 0.021295 0.012201 0.006205 0.018596 0.015586 0.021318 0.008906 0.008890 0.011501 0.016632 0.017657 0.017128 0.008608 0.011012 0.011219 0.016811 0.011268 0.018190 0.012192 0.016726 0.010958 0.014353 0.009319 0.015490 0.014201 0.015164 0.011214 0.012506 0.014743 0.016479 0.012415 0.009066 0.008695 0.026154 0.014229 0.009510 0.009744 0.014097 0.016855
PHE 0.000483 0.005125 0.005340 0.016434 0.008676 0.001826 0.003074 0.005436 0.014509 0.005274 0.001387 0.005208 0.003385 0.005303 0.005604 0.005898 0.004492 0.002980 0.003714 0.006391 0.002138 0.006815 0.005158 0.004223 0.003664 0.004244 0.005968 0.001675 0.001245 0.010288 0.003679 0.002964 0.003055 0.006242 0.003311 0.003440 0.005997 0.006872 0.005145 0.004203 0.002783 0.006545 0.003047 0.003607 0.004468 0.011160 0.007562
ALA 0.002569 0.030300 0.043203 0.011549 0.012981 0.009921 0.017450 0.015159 0.011043 0.014299 0.008919 0.015757 0.012070 0.016995 0.016462 0.013164 0.015875 0.016945 0.012313 0.017363 0.015260 0.013791 0.011236 0.016464 0.013578 0.023329 0.013802 0.008378 0.020363 0.014004 0.020280 0.010750 0.013579 0.016683 0.019283 0.016387 0.015280 0.017369 0.020768 0.017357 0.012941 0.013473 0.019687 0.013465 0.007609 0.014161 0.015786
MET 0.152644 0.057766 0.009993 0.005918 0.011970 0.043924 0.025298 0.011760 0.010520 0.008801 0.013754 0.035336 0.022763 0.005554 0.014604 0.018157 0.020825 0.018153 0.009491 0.015213 0.022865 0.019761 0.007519 0.016088 0.025480 0.020121 0.023255 0.005332 0.010756 0.018264 0.029911 0.018177 0.007065 0.015916 0.020482 0.018473 0.021587 0.006729 0.015159 0.021820 0.018625 0.008933 0.022058 0.021408 0.009751 0.012740 0.017406
LEU 0.370286 0.317869 0.165724 0.059049 0.092894 0.135967 0.153492 0.095579 0.051073 0.085516 0.155535 0.131653 0.078382 0.074661 0.103794 0.132305 0.119400 0.077017 0.081486 0.131009 0.104775 0.095354 0.074525 0.114066 0.120966 0.073168 0.105499 0.108509 0.130796 0.087592 0.075007 0.114755 0.132650 0.086057 0.086932 0.077238 0.105852 0.107214 0.100437 0.103627 0.110020 0.086164 0.093203 0.084341 0.117832 0.118935 0.107420
ARG 0.042336 0.039819 0.033483 0.036805 0.047114 0.056066 0.087498 0.101705 0.093380 0.084392 0.098981 0.103117 0.076167 0.095169 0.087766 0.108687 0.099268 0.075003 0.091854 0.108040 0.100872 0.092347 0.078907 0.098510 0.100349 0.082943 0.090257 0.097205 0.100674 0.101760 0.086993 0.082208 0.085911 0.090555 0.111206 0.098893 0.097745 0.084693 0.083966 0.090577 0.095777 0.105471 0.089659 0.095741 0.076963 0.093598 0.095147
TYR 0.006090 0.005431 0.002532 0.003216 0.019708 0.031302 0.014858 0.009963 0.007297 0.007674 0.009216 0.025893 0.017566 0.008562 0.009428 0.010319 0.015628 0.010895 0.013256 0.010042 0.010051 0.011072 0.016178 0.015272 0.006427 0.012204 0.015316 0.014063 0.009497 0.007891 0.015677 0.013288 0.017036 0.006926 0.007197 0.017669 0.019869 0.011409 0.015148 0.004922 0.012878 0.008957 0.021507 0.016444 0.015615 0.007451 0.005920
